"STID","Seq","Part.Seq","Group","ID","Treatment","Quarter","Year","Distribution","AgeEnroll","AgeSurvey","Gender","PhysicalStatus","Language","ZIP","Race","ChildrenInHome","MaritalStatus","KLSDetermination","timeToExpunge","cenExpungeTime","expunge","Recid","total_benefits","total_wages","total_income","Unemployed","local_unemploy","address_change","late_payments","AQuarter","AQID2","AQID3","AQID4","AQID5","AQID11","AQID12","AQID13","BQuarter","BQID1","BQID2","BQID3","BQID4","BQID5","BQID6","BQID7","BQID8","CQuarter","CQID1","CQID2","CQID3","CQID4","CQID5","CQID6","DQuarter","DQID1","DQID2","DQID3","DQID4","DQID5","DQID6","DQID7","DQID8","EQuarter","EQID1","EQID2","EQID3","EQID4","EQID5","EQID6","pstudy_income","pstudy_wages","pstudy_benefits","pstudy_unemploy","FilingStatus","Dependents","FedAdjGrossIncome","Part","white","Female","Disabled","logIncome","pstudy_logIncome","MissedRent","FullTime","HouseSize","JobSat","JobApply","JobDeter","Homeless","Moved","MovedUtility","HouseSat","MoveAttempt","MoveDeter","LifeSat","Married","dependent","pstudy_employed","LessHighSchool","HighSchool","SomeCollege","College","income_lag","unemploy_lag","fullTime_lag","LifeComp","ps_mRent","ps_fullTime","ps_jobApply","ps_jobDeter","ps_moved","ps_moveAttempt","ps_moveDeter"
"KSSTID0290",1,"1068-1",1,1068,0,"2022Q1",2022,9,32,NA,"Female","Non-disabled","English","67217","White",0,NA,"no",737,730,0,0,0,0,0,1,3.366666667,0,0,"2022Q1",NA,NA,NA,NA,NA,NA,NA,"2022Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q1",NA,NA,NA,NA,NA,NA,"2022Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q2",NA,NA,NA,NA,NA,NA,3448.5,1905,1543.5,4.77,NA,NA,NA,290,1,1,0,0,8.14598457198616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,8.14598457198616,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"KSSTID0290",2,"1068-2",1,1068,0,"2022Q3",2022,10,32,NA,"Female","Non-disabled","English","67217","White",0,NA,"no",737,730,0,0,0,0,0,1,3.333333333,0,0,"2022Q2",NA,NA,NA,NA,NA,NA,NA,"2022Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q3",NA,NA,NA,NA,NA,NA,"2022Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q3",NA,NA,NA,NA,NA,NA,3448.5,1905,1543.5,4.77,NA,NA,NA,290,1,1,0,0,8.14598457198616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KSSTID0290",3,"1068-3",1,1068,0,"2022Q4",2022,11,32,NA,"Female","Non-disabled","English","67217","White",0,NA,"no",737,730,0,0,0,0,0,1,2.866666667,0,0,"2022Q3",NA,NA,NA,NA,NA,NA,NA,"2022Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q4",NA,NA,NA,NA,NA,NA,"2022Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q4",NA,NA,NA,NA,NA,NA,3448.5,1905,1543.5,4.77,NA,NA,NA,290,1,1,0,0,8.14598457198616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KSSTID0290",4,"1068-4",1,1068,0,"2023Q1",2023,12,32,NA,"Female","Non-disabled","English","67217","White",0,NA,"no",737,730,0,0,0,0,0,1,3.266666667,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,3448.5,1905,1543.5,4.77,NA,NA,NA,290,1,1,0,0,8.14598457198616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KSSTID0290",5,"1068-5",1,1068,0,"2023Q2",2023,13,32,NA,"Female","Non-disabled","English","67217","White",0,NA,"no",737,730,0,0,0,0,0,1,3.033333333,NA,NA,"2023Q2",NA,NA,NA,NA,NA,NA,NA,"2023Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q2",NA,NA,NA,NA,NA,NA,"2023Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,3448.5,1905,1543.5,4.77,NA,NA,NA,290,1,1,0,0,8.14598457198616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KSSTID0290",6,"1068-6",1,1068,0,"2023Q3",2023,14,32,NA,"Female","Non-disabled","English","67217","White",0,NA,"no",737,730,0,1,0,0,0,1,3.3,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,"2023Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q4",NA,NA,NA,NA,NA,NA,3448.5,1905,1543.5,4.77,NA,NA,NA,290,1,1,0,0,8.14598457198616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KSSTID0291",1,"1061-1",1,1061,0,"2022Q1",2022,9,47,47,"Female","Non-disabled","English","67410","White",0,NA,"no",735,730,0,0,0,5353.62,5353.62,0,2.816666667,0,0,"2022Q1",2,1,0,2,1,2,4,"2022Q1",2,2,3,0,2,4,0,0,"2022Q1",2,"1",5,2,2,1,"2022Q2",1,1,6,6,4,"4",2,2,"2022Q2",6,6,4,6,10,10,3742.55,3742.55,0,3.89,NA,NA,NA,291,1,1,0,8.58571501864593,8.22778963806612,0,1,3,2,0,1,0,0,0,4,0,0,6,NA,0,1,0,0,1,0,8.22778963806612,0,1,0.454702567938572,0,1,0,1,0,0,0
"KSSTID0291",2,"1061-2",1,1061,0,"2022Q3",2022,10,47,47,"Female","Non-disabled","English","67410","White",0,NA,"no",735,730,0,0,0,5685.84,5685.84,0,2.916666667,0,0,"2022Q2",2,1,0,2,1,1,3,"2022Q2",2,2,3,0,2,4,4,0,"2022Q3",2,"1",5,2,2,1,"2022Q3",1,1,6,6,4,"1",2,1,"2022Q3",6,6,6,4,11,10,3742.55,3742.55,0,3.89,NA,NA,NA,291,1,1,0,8.64591001256954,8.22778963806612,0,1,3,1,0,1,0,0,0,3,0,0,6,NA,0,1,0,0,1,0,8.58571501864593,0,1,0.465287593343507,0,1,0,1,0,0,0
"KSSTID0291",3,"1061-3",1,1061,0,"2022Q4",2022,11,47,47,"Female","Non-disabled","English","67410","White",0,NA,"no",735,730,0,0,0,5501.95,5501.95,0,2.55,0,0,"2022Q3",2,1,0,2,1,2,3,"2022Q4",2,2,3,0,2,4,4,0,"2022Q4",2,"1",5,2,2,3,"2022Q4",1,5,6,6,4,"0",2,1,"2022Q4",7,7,7,6,11,9,3742.55,3742.55,0,3.89,NA,NA,NA,291,1,1,0,8.61303959106536,8.22778963806612,0,0,3,1,0,1,0,0,0,3,0,0,7,NA,0,1,0,0,1,0,8.64591001256954,0,1,-0.285216008808922,0,1,0,1,0,0,0
"KSSTID0291",4,"1061-4",1,1061,0,"2023Q1",2023,12,47,48,"Female","Non-disabled","English","67410","White",0,NA,"no",735,730,0,0,0,0,0,1,3.133333333,NA,NA,"2023Q1",2,1,0,2,2,1,3,"2023Q1",5,0,1,0,2,4,4,0,"2023Q1",2,"1",4,2,2,3,"2023Q1",1,5,6,6,4,"3",2,1,"2023Q1",6,6,6,6,11,11,3742.55,3742.55,0,3.89,NA,NA,NA,291,1,1,0,0,8.22778963806612,0,0,3,1,0,1,0,0,NA,3,0,0,6,NA,0,1,0,0,1,0,8.61303959106536,0,0,0.0366122545092478,0,1,0,1,0,0,0
"KSSTID0291",5,"1061-5",1,1061,0,"2023Q2",2023,13,47,48,"Female","Non-disabled","English","67410","White",0,NA,"no",735,730,0,0,0,0,0,1,2.716666667,NA,NA,"2023Q2",2,1,0,2,2,2,3,"2023Q2",2,2,3,0,2,4,0,0,"2023Q2",1,"1",5,2,2,3,"2023Q2",1,2,6,6,4,"1",1,1,"2023Q3",6,6,4,3,11,9,3742.55,3742.55,0,3.89,NA,NA,NA,291,1,1,0,0,8.22778963806612,0,0,3,1,1,1,0,0,NA,3,0,0,6,NA,0,1,0,0,1,0,0,1,0,1.07200178658189,0,1,0,1,0,0,0
"KSSTID0291",6,"1061-6",1,1061,0,"2023Q3",2023,14,47,48,"Female","Non-disabled","English","67410","White",0,NA,"no",735,730,0,0,0,0,0,1,2.95,NA,NA,"2023Q3",2,1,0,2,2,2,3,"2023Q3",2,1,3,0,2,4,4,0,"2023Q3",NA,NA,NA,NA,NA,NA,"2023Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q4",4,4,2,2,11,10,3742.55,3742.55,0,3.89,NA,NA,NA,291,1,1,0,0,8.22778963806612,0,NA,2,NA,NA,NA,0,0,NA,3,NA,NA,4,NA,0,1,0,0,1,0,0,1,0,2.20908886986186,0,1,0,1,0,0,0
"KSSTID0292",1,"1063-1",1,1063,1,"2022Q1",2022,9,37,37,"Male","Non-disabled","English","66102","Native",3,NA,"yes",351,351,0,0,0,0,0,1,3.833333333,0,0,"2022Q1",2,1,0,2,1,2,2,"2022Q1",1,6,2,1,1,2,0,0,"2022Q1",1,"1",5,2,1,4,"2022Q2",1,2,6,6,3,"1",2,2,"2022Q2",8,8,10,9,6,4,0,0,0,5.29,NA,NA,NA,292,0,0,0,0,0,0,0,6,2,1,1,0,1,1,2,0,1,8,NA,1,1,0,1,0,0,0,1,0,-1.23477196893291,0,0,1,1,1,0,1
"KSSTID0292",2,"1063-2",1,1063,1,"2022Q3",2022,10,37,37,"Male","Non-disabled","English","66102","Native",3,NA,"yes",351,351,0,0,0,0,0,1,3.666666667,0,0,"2022Q2",2,1,0,2,2,2,2,"2022Q2",2,5,3,1,2,4,0,0,"2022Q3",1,"1",1,2,1,5,"2022Q3",1,3,6,6,4,"1",2,2,"2022Q3",2,10,6,6,7,5,0,0,0,5.29,NA,NA,NA,292,0,0,0,0,0,0,0,6,2,1,1,0,1,1,2,0,1,10,NA,1,1,0,1,0,0,0,1,0,0.639306056540138,0,0,1,1,1,0,1
"KSSTID0292",3,"1063-3",1,1063,1,"2022Q4",2022,11,37,38,"Male","Non-disabled","English","66102","Native",3,NA,"yes",351,351,0,0,0,0,0,1,3.2,0,0,"2022Q3",2,1,0,2,2,1,2,"2022Q4",1,3,3,1,2,4,1,0,"2022Q4",1,"1",5,2,2,3,"2022Q4",1,1,6,6,4,"1",2,3,"2022Q4",6,10,7,8,7,9,0,0,0,5.29,NA,NA,NA,292,0,0,0,0,0,0,1,4,3,1,1,0,1,1,2,0,0,10,NA,1,1,0,1,0,0,0,1,0,-1.07285193199478,0,0,1,1,1,0,1
"KSSTID0292",4,"1063-4",1,1063,1,"2023Q1",2023,12,37,38,"Male","Non-disabled","English","66102","Native",3,NA,"yes",351,351,1,0,0,0,0,1,3.933333333,NA,NA,"2023Q1",2,1,0,1,2,2,2,"2023Q1",1,3,3,0,2,4,0,0,"2023Q1",2,"2",3,2,2,3,"2023Q1",1,1,6,6,4,"1",2,4,"2023Q1",2,5,3,3,3,7,0,0,0,5.29,NA,NA,NA,292,0,0,0,0,0,0,1,4,4,0,0,0,0,NA,2,0,0,5,NA,1,1,0,1,0,0,0,1,1,2.18475952564527,0,0,1,1,1,0,1
"KSSTID0292",5,"1063-5",1,1063,1,"2023Q2",2023,13,37,38,"Male","Non-disabled","English","66102","Native",3,NA,"yes",351,351,1,0,0,0,0,1,3.466666667,NA,NA,"2023Q2",2,1,0,1,2,1,1,"2023Q2",1,3,3,1,2,4,0,0,"2023Q2",2,"2",2,1,2,1,"2023Q2",1,1,6,6,4,"1",2,3,"2023Q3",5,6,5,5,5,5,0,0,0,5.29,NA,NA,NA,292,0,0,0,0,0,0,1,4,3,0,0,0,1,1,1,1,0,6,NA,1,1,0,1,0,0,0,1,1,1.04767757494948,0,0,1,1,1,0,1
"KSSTID0292",6,"1063-6",1,1063,1,"2023Q3",2023,14,37,38,"Male","Non-disabled","English","66102","Native",3,NA,"yes",351,351,1,0,0,0,0,1,3.633333333,NA,NA,"2023Q3",2,1,1,2,2,2,2,"2023Q3",1,6,3,0,2,4,0,0,"2023Q3",1,NA,1,NA,NA,NA,"2023Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q4",7,7,7,5,5,6,0,0,0,5.29,NA,NA,NA,292,0,0,0,0,0,1,NA,6,NA,1,NA,0,0,NA,2,NA,NA,7,NA,1,1,0,1,0,0,0,1,1,0.0275858208113098,0,0,1,1,1,0,1
"KSSTID0293",1,"1060-1",1,1060,0,"2022Q1",2022,9,30,30,"Male","Non-disabled","English","66542","White",3,NA,"no",733,730,0,0,0,29623.65,29623.65,0,3.066666667,0,0,"2022Q1",2,1,0,2,1,2,4,"2022Q1",1,4,4,0,2,4,0,0,"2022Q1",2,"1",3,2,2,2,"2022Q2",1,1,6,6,4,"1",2,4,"2022Q2",9,9,9,9,6,8,25934.3,25934.3,0,4.11,NA,NA,NA,293,1,0,0,10.2963620640217,10.1633602540986,0,1,5,4,0,1,0,0,0,4,0,0,9,NA,1,1,0,0,1,0,10.1633602540986,0,1,-1.88986521521871,0,1,0,1,0,0,0
"KSSTID0293",2,"1060-2",1,1060,0,"2022Q3",2022,10,30,30,"Male","Non-disabled","English","66542","White",3,NA,"no",733,730,0,0,0,33756.23,33756.23,0,3.166666667,0,0,"2022Q2",2,1,0,2,1,2,4,"2022Q2",1,4,4,0,2,4,0,0,"2022Q3",2,"1",5,2,2,3,"2022Q3",1,1,6,6,4,"1",2,4,"2022Q3",7,10,5,8,7,7,25934.3,25934.3,0,4.11,NA,NA,NA,293,1,0,0,10.4269498955806,10.1633602540986,0,1,5,4,0,1,0,0,0,4,0,0,10,NA,1,1,0,0,1,0,10.2963620640217,0,1,-0.70809272879785,0,1,0,1,0,0,0
"KSSTID0293",3,"1060-3",1,1060,0,"2022Q4",2022,11,30,31,"Male","Non-disabled","English","66542","White",3,NA,"no",733,730,0,0,0,27350.21,27350.21,0,2.8,0,0,"2022Q3",2,1,0,2,1,2,4,"2022Q4",1,4,4,0,2,4,0,0,"2022Q4",2,"1",1,2,2,3,"2022Q4",1,1,6,6,4,"1",2,4,"2022Q4",8,8,9,8,10,8,25934.3,25934.3,0,4.11,NA,NA,NA,293,1,0,0,10.2165160481878,10.1633602540986,0,1,5,4,0,1,0,0,0,4,0,0,8,NA,1,1,0,0,1,0,10.4269498955806,0,1,-1.23410337198656,0,1,0,1,0,0,0
"KSSTID0293",4,"1060-4",1,1060,0,"2023Q1",2023,12,30,31,"Male","Non-disabled","English","66542","White",3,NA,"no",733,730,0,0,0,0,0,1,3.366666667,NA,NA,"2023Q1",2,1,0,2,1,2,4,"2023Q1",1,4,4,0,2,4,0,0,"2023Q1",2,"1",4,2,2,2,"2023Q1",1,1,6,6,4,"1",2,4,"2023Q1",8,8,9,8,7,9,25934.3,25934.3,0,4.11,NA,NA,NA,293,1,0,0,0,10.1633602540986,0,1,5,4,0,1,0,0,NA,4,0,0,8,NA,1,1,0,0,1,0,10.2165160481878,0,1,-1.43605489038886,0,1,0,1,0,0,0
"KSSTID0293",5,"1060-5",1,1060,0,"2023Q2",2023,13,30,31,"Male","Non-disabled","English","66542","White",3,NA,"no",733,730,0,0,0,0,0,1,2.966666667,NA,NA,"2023Q2",2,1,0,2,1,2,3,"2023Q2",1,4,4,0,2,4,0,0,"2023Q2",2,"2",4,2,2,3,"2023Q2",1,1,6,6,4,"1",2,4,"2023Q3",8,10,9,7,8,8,25934.3,25934.3,0,4.11,NA,NA,NA,293,1,0,0,0,10.1633602540986,0,1,5,4,0,0,0,0,NA,3,0,0,10,NA,1,1,0,0,1,0,0,1,1,-1.49929494959152,0,1,0,1,0,0,0
"KSSTID0293",6,"1060-6",1,1060,0,"2023Q3",2023,14,30,31,"Male","Non-disabled","English","66542","White",3,NA,"no",733,730,0,0,0,0,0,1,3.2,NA,NA,"2023Q3",2,1,0,2,1,2,4,"2023Q3",1,5,4,0,2,4,0,0,"2023Q3",2,"2",3,2,2,3,"2023Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q4",8,9,6,6,6,6,25934.3,25934.3,0,4.11,NA,NA,NA,293,1,0,0,0,10.1633602540986,0,NA,6,NA,0,0,0,0,NA,4,0,0,9,NA,1,1,0,0,1,0,0,1,1,-0.49112365699786,0,1,0,1,0,0,0
"KSSTID0294",1,"1065-1",1,1065,0,"2022Q1",2022,9,66,66,"Male","Non-disabled","English","66413","White",0,NA,"no",730,730,0,0,0,0,0,1,2.75,0,0,"2022Q1",2,1,0,2,1,2,4,"2022Q1",1,0,3,0,2,4,0,0,"2022Q1",2,"2",1,2,2,1,"2022Q2",5,5,6,6,0,"0",2,4,"2022Q2",9,10,10,10,1,10,0,0,0,3.92,NA,NA,NA,294,1,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,10,NA,0,1,0,0,1,0,0,1,0,-2.77221207629704,0,0,0,0,0,0,0
"KSSTID0294",2,"1065-2",1,1065,0,"2022Q3",2022,10,66,66,"Male","Non-disabled","English","66413","White",0,NA,"no",730,730,0,0,0,0,0,1,2.9,0,0,"2022Q2",2,1,0,2,1,2,4,"2022Q2",1,0,5,0,2,4,0,0,"2022Q3",2,"2",2,2,2,1,"2022Q3",4,5,2,6,0,"0",2,4,"2022Q3",10,10,11,10,4,10,0,0,0,3.92,NA,NA,NA,294,1,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,10,NA,0,1,0,0,1,0,0,1,0,-3.04524973893354,0,0,0,0,0,0,0
"KSSTID0294",3,"1065-3",1,1065,0,"2022Q4",2022,11,66,66,"Male","Non-disabled","English","66413","White",0,NA,"no",730,730,0,0,0,0,0,1,2.483333333,0,0,"2022Q3",2,1,0,2,1,2,4,"2022Q4",1,0,3,0,2,4,0,0,"2022Q4",2,"2",1,2,2,1,"2022Q4",4,5,2,6,0,"0",2,4,"2022Q4",9,10,11,10,1,10,0,0,0,3.92,NA,NA,NA,294,1,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,10,NA,0,1,0,0,1,0,0,1,0,-2.94049104948502,0,0,0,0,0,0,0
"KSSTID0294",4,"1065-4",1,1065,0,"2023Q1",2023,12,66,67,"Male","Non-disabled","English","66413","White",0,NA,"no",730,730,0,0,0,0,0,1,3.15,NA,NA,"2023Q1",2,1,0,2,1,2,4,"2023Q1",1,0,3,0,2,4,0,0,"2023Q1",2,"2",3,2,2,1,"2023Q1",4,5,2,6,0,"0",2,4,"2023Q1",9,10,11,10,2,10,0,0,0,3.92,NA,NA,NA,294,1,0,0,0,0,0,0,1,4,0,0,0,0,NA,4,0,0,10,NA,0,1,0,0,1,0,0,1,0,-2.91038626164779,0,0,0,0,0,0,0
"KSSTID0294",5,"1065-5",1,1065,0,"2023Q2",2023,13,66,67,"Male","Non-disabled","English","66413","White",0,NA,"no",730,730,0,0,0,0,0,1,2.683333333,NA,NA,"2023Q2",2,1,0,2,1,2,4,"2023Q2",1,0,3,0,2,4,0,0,"2023Q2",2,"2",4,2,2,3,"2023Q2",3,5,6,6,0,"0",2,4,"2023Q3",10,10,11,10,1,11,0,0,0,3.92,NA,NA,NA,294,1,0,0,0,0,0,0,1,4,0,0,0,0,NA,4,0,0,10,NA,0,1,0,0,1,0,0,1,0,-3.24720125733584,0,0,0,0,0,0,0
"KSSTID0294",6,"1065-6",1,1065,0,"2023Q3",2023,14,66,67,"Male","Non-disabled","English","66413","White",0,NA,"no",730,730,0,0,0,0,0,1,2.866666667,NA,NA,"2023Q3",2,1,0,2,1,2,4,"2023Q3",1,0,3,0,2,4,0,0,"2023Q3",2,"2",3,2,2,1,"2023Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q4",9,10,11,10,1,11,0,0,0,3.92,NA,NA,NA,294,1,0,0,0,0,0,NA,1,NA,0,0,0,0,NA,4,0,0,10,NA,0,1,0,0,1,0,0,1,0,-3.05212820437562,0,0,0,0,0,0,0
"KSSTID0295",1,"1064-1",1,1064,1,"2022Q1",2022,9,46,46,"Male","Non-disabled","English","67217","Black",1,NA,"yes",172,172,0,0,0,9972.61,9972.61,0,3.366666667,0,0,"2022Q1",2,1,1,2,3,2,2,"2022Q1",1,3,5,0,2,4,0,0,"2022Q1",2,"2",4,2,2,4,"2022Q2",1,1,6,6,4,"2",2,3,"2022Q2",7,8,11,8,10,8,9161.85,9161.85,0,4.77,NA,NA,NA,295,0,0,0,9.20769788367725,9.12291254464678,1,1,4,3,0,0,0,0,0,2,0,0,8,NA,1,1,0,0,1,0,9.12291254464678,0,1,-1.3755882654023,1,1,0,0,0,0,0
"KSSTID0295",2,"1064-2",1,1064,1,"2022Q3",2022,10,46,46,"Male","Non-disabled","English","67217","Black",1,NA,"yes",172,172,1,0,0,11041.27,11041.27,0,3.333333333,0,0,"2022Q2",2,1,1,2,4,1,2,"2022Q2",1,3,5,0,2,4,0,0,"2022Q3",2,"2",3,2,2,3,"2022Q3",1,1,6,6,4,"1",2,3,"2022Q3",9,9,9,9,10,9,9161.85,9161.85,0,4.77,NA,NA,NA,295,0,0,0,9.30948591463705,9.12291254464678,1,1,4,3,0,0,0,0,0,2,0,0,9,NA,1,1,0,0,1,0,9.20769788367725,0,1,-1.88108321876038,1,1,0,0,0,0,0
"KSSTID0295",3,"1064-3",1,1064,1,"2022Q4",2022,11,46,46,"Male","Non-disabled","English","67217","Black",1,NA,"yes",172,172,1,0,0,9350.06,9350.06,0,2.866666667,0,0,"2022Q3",2,1,0,2,3,1,2,"2022Q4",1,4,5,0,2,4,0,0,"2022Q4",2,"2",2,2,2,2,"2022Q4",1,1,6,6,4,"0",2,3,"2022Q4",8,8,11,8,9,9,9161.85,9161.85,0,4.77,NA,NA,NA,295,0,0,0,9.14324498484091,9.12291254464678,0,1,5,3,0,0,0,0,0,2,0,0,8,NA,1,1,0,0,1,0,9.30948591463705,0,1,-1.71240326109035,1,1,0,0,0,0,0
"KSSTID0295",4,"1064-4",1,1064,1,"2023Q1",2023,12,46,47,"Male","Non-disabled","English","67217","Black",1,NA,"yes",172,172,1,0,0,0,0,1,3.266666667,NA,NA,"2023Q1",2,1,0,2,3,2,3,"2023Q1",1,4,4,0,2,4,0,0,"2023Q1",1,"2",2,2,2,2,"2023Q1",1,1,6,6,4,"0",2,1,"2023Q1",7,7,7,7,11,7,9161.85,9161.85,0,4.77,NA,NA,NA,295,0,0,0,0,9.12291254464678,0,1,5,1,1,0,0,0,NA,3,0,0,7,NA,1,1,0,0,1,0,9.14324498484091,0,1,-0.220460790999557,1,1,0,0,0,0,0
"KSSTID0295",5,"1064-5",1,1064,1,"2023Q2",2023,13,46,47,"Male","Non-disabled","English","67217","Black",1,NA,"yes",172,172,1,0,0,0,0,1,3.033333333,NA,NA,"2023Q2",2,1,0,2,2,2,1,"2023Q2",1,3,3,0,2,4,0,0,"2023Q2",1,"2",1,2,2,1,"2023Q2",1,1,6,6,4,"0",2,1,"2023Q3",6,6,6,5,7,6,9161.85,9161.85,0,4.77,NA,NA,NA,295,0,0,0,0,9.12291254464678,0,1,4,1,1,0,0,0,NA,1,0,0,6,NA,1,1,0,0,1,0,0,1,1,0.63289796958514,1,1,0,0,0,0,0
"KSSTID0295",6,"1064-6",1,1064,1,"2023Q3",2023,14,46,NA,"Male","Non-disabled","English","67217","Black",1,NA,"yes",172,172,1,0,0,0,0,1,3.3,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,"2023Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q4",NA,NA,NA,NA,NA,NA,9161.85,9161.85,0,4.77,NA,NA,NA,295,0,0,0,0,9.12291254464678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,1,1,NA,1,1,0,0,0,0,0
"KSSTID0296",1,"2122-1",2,2122,0,"2022Q2",2022,9,32,32,"Female","Non-disabled","English","67212","White",0,NA,"no",909,730,0,0,0,48,48,0,2.966666667,0,0,"2022Q1",2,2,2,2,1,2,3,"2022Q1",2,3,3,1,1,4,4,0,"2022Q2",1,"1",5,2,2,3,"2022Q2",2,5,6,6,0,"0",2,1,"2022Q2",3,3,4,2,8,3,3983.82,3983.82,0,4.77,NA,NA,NA,296,1,1,0,3.89182029811063,8.29024742081895,NA,0,4,1,1,1,0,1,1,3,0,0,3,NA,0,0,0,0,1,0,8.29024742081895,0,1,2.94050024411978,NA,0,1,1,1,0,0
"KSSTID0296",2,"2122-2",2,2122,0,"2022Q3",2022,10,32,32,"Female","Non-disabled","English","67212","White",0,NA,"no",909,730,0,0,0,814.8,814.8,0,3.333333333,0,0,"2022Q2",2,1,0,2,3,1,1,"2022Q3",2,6,5,0,2,4,4,0,"2022Q3",1,"1",5,1,1,5,"2022Q3",2,5,6,6,0,"0",2,1,"2022Q3",3,4,7,4,8,4,3983.82,3983.82,0,4.77,NA,NA,NA,296,1,1,0,6.70416922688346,8.29024742081895,0,0,6,1,1,1,0,0,0,1,1,1,4,NA,0,0,0,0,1,0,3.89182029811063,0,0,1.82523743877041,NA,0,1,1,1,0,0
"KSSTID0296",3,"2122-3",2,2122,0,"2022Q4",2022,11,32,32,"Female","Non-disabled","English","67212","White",0,NA,"no",909,730,0,0,0,1889.46,1889.46,0,2.866666667,0,0,"2022Q4",2,1,0,2,4,1,1,"2022Q4",2,6,4,0,2,4,4,0,"2022Q4",1,"1",5,1,1,5,"2022Q4",1,4,6,6,2,"4",2,1,"2023Q1",4,5,3,4,9,5,3983.82,3983.82,0,4.77,NA,NA,NA,296,1,1,0,7.54457546468345,8.29024742081895,0,0,6,1,1,1,0,0,0,1,1,1,5,NA,0,0,0,0,1,0,6.70416922688346,0,0,2.03999736455758,NA,0,1,1,1,0,0
"KSSTID0296",4,"2122-4",2,2122,0,"2023Q1",2023,12,32,33,"Female","Non-disabled","English","67212","White",0,NA,"no",909,730,0,0,0,0,0,1,3.266666667,NA,NA,"2023Q1",2,1,0,2,3,2,2,"2023Q1",2,1,3,1,2,1,4,0,"2023Q1",1,"1",5,1,1,5,"2023Q1",2,5,6,6,2,"2",2,1,"2023Q2",5,6,5,5,11,4,3983.82,3983.82,0,4.77,NA,NA,NA,296,1,1,0,0,8.29024742081895,0,0,2,1,1,1,0,1,1,2,1,1,6,NA,0,0,0,0,1,0,7.54457546468345,0,0,1.33994345686347,NA,0,1,1,1,0,0
"KSSTID0296",5,"2122-5",2,2122,0,"2023Q2",2023,13,32,33,"Female","Non-disabled","English","67212","White",0,NA,"no",909,730,0,0,0,0,0,1,3.033333333,NA,NA,"2023Q2",2,1,0,1,4,2,2,"2023Q2",2,1,3,0,2,4,4,0,"2023Q2",2,"1",5,2,1,5,"2023Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q3",NA,NA,NA,NA,NA,NA,3983.82,3983.82,0,4.77,NA,NA,NA,296,1,1,0,0,8.29024742081895,0,NA,2,NA,0,1,0,0,NA,2,0,1,NA,NA,0,0,0,0,1,0,0,1,0,NA,NA,0,1,1,1,0,0
